,@type_x,price,priceCurrency,itemCondition,availability,version,id,offeredBy.@type,offeredBy.telephone,offeredBy.name,offeredBy.address.@type,offeredBy.address.streetAddress,offeredBy.address.addressLocality,offeredBy.address.postalCode,offeredBy.address.addressCountry,itemOffered.@type,itemOffered.name,itemOffered.image,itemOffered.manufacturer,itemOffered.model,itemOffered.color,itemOffered.bodyType,itemOffered.identifier,itemOffered.productionDate,itemOffered.driveWheelConfiguration,itemOffered.vehicleTransmission,itemOffered.numberOfDoors,itemOffered.seatingCapacity,itemOffered.mileageFromOdometer.@type,itemOffered.mileageFromOdometer.value,itemOffered.mileageFromOdometer.unitText,itemOffered.vehicleInteriorType,itemOffered.numberOfPreviousOwners,itemOffered.hasEnergyConsumptionDetails.@type,itemOffered.hasEnergyConsumptionDetails.energyEfficiencyScaleMax,itemOffered.hasEnergyConsumptionDetails.energyEfficiencyScaleMin,itemOffered.hasEnergyConsumptionDetails.hasEnergyEfficiencyCategory,itemOffered.vehicleEngine,itemOffered.emissionsCO2,@type_y,fuelType,enginePower,engineDisplacement.@type,engineDisplacement.value,engineDisplacement.unitCode,enginevehicleEngine.fuelType,engineengineDisplacement.value,engineengineDisplacement.unitCode,@type,value,unitCode,engine_detailsenginePower.value,engine_detailsenginePower.unitCode,itemOffered.vehicleInteriorColor,itemOffered.fuelConsumption.@type,itemOffered.fuelConsumption.value,itemOffered.fuelConsumption.unitText,offeredBy.image,itemOffered.numberOfForwardGears,itemOffered.fuelConsumption,engineDisplacement
0,Offer,4999,EUR,UsedCondition,InStock,"Cabrio 2,3i SE",373,AutoDealer,+43 (0)2160 - 20870,DAM-Cars GmbH,PostalAddress,Bachgasse 3,Winden am See,7092,AT,Car,Saab 900,https://prod.pictures.autoscout24.net/listing-images/6a08d3f9-b497-4a33-9025-9ca9d513e27c_8ffe2fc0-cca9-4c8a-8329-daf8f56675da.jpg/1280x960.webp,Saab,900,Beżowy,Kabriolet,6a08d3f9-b497-4a33-9025-9ca9d513e27c,1995-06-01,Na przednie koła,Manualna,2.0,4.0,QuantitativeValue,115000,KMT,skóra,1.0,EnergyConsumptionDetails,Euro 6d,Euro 1,,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 150, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 110, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 2290, 'unitCode': 'CMQ'}}]",,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 150, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 110, 'unitCode': 'KWT'}]",QuantitativeValue,2290.0,CMQ,,,,QuantitativeValue,150.0,BHP,,,,,,,https://prod.pictures.autoscout24.net/dealer-info/2407582-original-d086fe337e18cbc16af0a9083a6a45c7/resize/200x100%3E/quality/90,5.0,,
0,Offer,11000,EUR,UsedCondition,InStock,Cabrio 2.0t Vector,374,,,,,,,,,Car,Saab 9-3,https://prod.pictures.autoscout24.net/listing-images/1efc84a4-10fa-42b0-9f11-33bf6f1dc50f_f47ac53c-081e-4e73-b620-d5f01a827402.jpg/1280x960.webp,Saab,9-3,Niebieski,Kabriolet,1efc84a4-10fa-42b0-9f11-33bf6f1dc50f,2005-05-01,,Automatyczna,2.0,4.0,QuantitativeValue,200000,KMT,,,EnergyConsumptionDetails,Euro 6d,Euro 1,EURO4,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 175, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 129, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1998, 'unitCode': 'CMQ'}}]",203.0,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 175, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 129, 'unitCode': 'KWT'}]",QuantitativeValue,1998.0,CMQ,,,,QuantitativeValue,175.0,BHP,,,,QuantitativeValue,8.9,l/100km,,5.0,,
0,Offer,13300,EUR,UsedCondition,InStock,"2.0 TTiD aut. Vector, C. Mappata, Opaca, Unico pro",375,AutoDealer,+39 0522 - 1685606,GK Economic Motors,PostalAddress,"Via Francesco Cilea, 4",Reggio nell'Emilia - Re,42124,IT,Car,Saab 9-5,https://prod.pictures.autoscout24.net/listing-images/1f8bfac3-ba8c-4eb3-98a3-ac6d76850f09_8cc0a46e-a0f4-43c4-a228-0f8a9ed82c6b.jpg/1280x960.webp,Saab,9-5,Zielony,Limuzyna,1f8bfac3-ba8c-4eb3-98a3-ac6d76850f09,2011-01-01,Na przednie koła,Automatyczna,4.0,5.0,QuantitativeValue,160000,KMT,skóra czesciowa,1.0,EnergyConsumptionDetails,Euro 6d,Euro 1,EURO5,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 160, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 118, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1910, 'unitCode': 'CMQ'}}]",179.0,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 160, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 118, 'unitCode': 'KWT'}]",QuantitativeValue,1910.0,CMQ,,,,QuantitativeValue,160.0,BHP,,,Czarny,QuantitativeValue,6.8,l/100km,https://prod.pictures.autoscout24.net/dealer-info/31281481-original-cc3fbfa9-b845-412f-8941-40e3f23d4e58.jpg/resize/200x100%3E/quality/90,6.0,,
0,Offer,5000,EUR,UsedCondition,InStock,i,376,,,,,,,,,Car,Saab 900,https://prod.pictures.autoscout24.net/listing-images/eb0d755a-1d4c-4896-bfcc-646fb11782d4_3508b597-4dcc-4fe6-8edc-181e8b5bf1c4.jpg/1280x960.webp,Saab,900,Szary,Limuzyna,eb0d755a-1d4c-4896-bfcc-646fb11782d4,1988-07-01,,Manualna,2.0,5.0,QuantitativeValue,350000,KMT,,3.0,EnergyConsumptionDetails,Euro 6d,Euro 1,EURO4,"[{'@type': 'EngineSpecification', 'fuelType': 'Super 95', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 110, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 81, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1971, 'unitCode': 'CMQ'}}]",,EngineSpecification,Super 95,"[{'@type': 'QuantitativeValue', 'value': 110, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 81, 'unitCode': 'KWT'}]",QuantitativeValue,1971.0,CMQ,,,,QuantitativeValue,110.0,BHP,,,,QuantitativeValue,8.5,l/100km,,5.0,,
0,Offer,22950,EUR,UsedCondition,InStock,Cabrio 2.8 V6 T Aero Hirsch getuned slechts 77.000,377,AutoDealer,+31 (0)35 - 8080353,J & B Auto`s,PostalAddress,Eslaan 14,BUSSUM,1404 EG,NL,Car,Saab 9-3,https://prod.pictures.autoscout24.net/listing-images/71b215e4-0413-4d81-8992-ed13ab9be7e7_ba566ea3-3f46-4774-a54b-3025999dbed1.jpg/1280x960.webp,Saab,9-3,Czarny,Kabriolet,71b215e4-0413-4d81-8992-ed13ab9be7e7,2006-01-01,Na przednie koła,Manualna,2.0,4.0,QuantitativeValue,76539,KMT,skóra,,EnergyConsumptionDetails,Euro 6d,Euro 1,EURO4,"[{'@type': 'EngineSpecification', 'fuelType': 'Super 95', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 252, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 185, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 2792, 'unitCode': 'CMQ'}}]",254.0,EngineSpecification,Super 95,"[{'@type': 'QuantitativeValue', 'value': 252, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 185, 'unitCode': 'KWT'}]",QuantitativeValue,2792.0,CMQ,,,,QuantitativeValue,252.0,BHP,,,Beżowy,QuantitativeValue,10.6,l/100km,https://prod.pictures.autoscout24.net/dealer-info/8801-original-6ecd8b1a-4fc8-40ef-bb74-8def4e60d656/resize/200x100%3E/quality/90,6.0,,
0,Offer,1499,EUR,UsedCondition,InStock,2.3t SE AUTOMAAT *apk:05-2024*,378,AutoDealer,+31 (0)38 - 8080445,Andreas Auto's,PostalAddress,Ir. R.R. van der Zeelaan 1,WAPENVELD,8191 JH,NL,Car,Saab 9-5,https://prod.pictures.autoscout24.net/listing-images/fbe1a1c2-1d43-4b19-a02f-1e5f2bd8ff64_810408c4-bd47-4f19-8f34-0ca75fa18bf5.jpg/1280x960.webp,Saab,9-5,Czarny,Limuzyna,fbe1a1c2-1d43-4b19-a02f-1e5f2bd8ff64,1998-11-01,Na przednie koła,Automatyczna,4.0,5.0,QuantitativeValue,341000,KMT,skóra,,EnergyConsumptionDetails,Euro 6d,Euro 1,EURO2,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 170, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 125, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 2290, 'unitCode': 'CMQ'}}]",250.0,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 170, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 125, 'unitCode': 'KWT'}]",QuantitativeValue,2290.0,CMQ,,,,QuantitativeValue,170.0,BHP,,,,QuantitativeValue,10.5,l/100km,https://prod.pictures.autoscout24.net/dealer-info/41704939-original-4e279edb-beb1-4460-a3ad-c8d9ccc5160d.jpg/resize/200x100%3E/quality/90,4.0,,
0,Offer,8990,EUR,UsedCondition,InStock,"*1,9TID*Cabrio*Automatik*Leder*Navi*Xenon",379,AutoDealer,+49 (0)6227 - 8703016,Automobile Schwachhofer,PostalAddress,Albert-Einstein-Str. 1a,Walldorf / Baden,69190,DE,Car,Saab 9-3,https://prod.pictures.autoscout24.net/listing-images/aa9e4a25-5d98-4463-a36f-324523cbac3b_84452762-b550-477b-b455-d479d18f50af.jpg/1280x960.webp,Saab,9-3,Srebrny,Kabriolet,aa9e4a25-5d98-4463-a36f-324523cbac3b,2007-04-01,,Automatyczna,2.0,,QuantitativeValue,141200,KMT,skóra,1.0,EnergyConsumptionDetails,Euro 6d,Euro 1,EURO4,"[{'@type': 'EngineSpecification', 'fuelType': 'Diesel', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 150, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 110, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1995, 'unitCode': 'CMQ'}}]",169.0,EngineSpecification,Diesel,"[{'@type': 'QuantitativeValue', 'value': 150, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 110, 'unitCode': 'KWT'}]",QuantitativeValue,1995.0,CMQ,,,,QuantitativeValue,150.0,BHP,,,Beżowy,QuantitativeValue,6.4,l/100km,,,,
0,Offer,1500,EUR,UsedCondition,InStock,2.0i t,380,,,,,,,,,Car,Saab 9-3,https://prod.pictures.autoscout24.net/listing-images/5e743018-1dd4-4dd0-a204-79ebcc8e7dcd_19aea744-e667-4e06-b72f-17882da6885b.jpg/1280x960.webp,Saab,9-3,Szary,Sportowy (Coupe),5e743018-1dd4-4dd0-a204-79ebcc8e7dcd,1998-12-01,,Manualna,3.0,5.0,QuantitativeValue,185000,KMT,,,EnergyConsumptionDetails,Euro 6d,Euro 1,,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 154, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 113, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1985, 'unitCode': 'CMQ'}}]",224.0,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 154, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 113, 'unitCode': 'KWT'}]",QuantitativeValue,1985.0,CMQ,,,,QuantitativeValue,154.0,BHP,,,,QuantitativeValue,9.4,l/100km,,5.0,,
0,Offer,3900,EUR,UsedCondition,InStock,900 Coupe 2.0i 16v SE ASI,381,AutoDealer,+39 02 - 89732629,Trade di Marco Massarotti,PostalAddress,"Via del Lavoro, 50",Vignate - MI,20052,IT,Car,Saab 900,https://prod.pictures.autoscout24.net/listing-images/e2eaf3af-f43d-4d82-84fb-136ed44b0a13_95af1a63-8387-4cee-9f51-26394e07b485.jpg/1280x960.webp,Saab,900,Czarny,Pozostałe,e2eaf3af-f43d-4d82-84fb-136ed44b0a13,1995-05-01,Na przednie koła,Manualna,3.0,5.0,QuantitativeValue,187000,KMT,materiał,1.0,EnergyConsumptionDetails,Euro 6d,Euro 1,EURO1,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 133, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 98, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1985, 'unitCode': 'CMQ'}}]",1.0,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 133, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 98, 'unitCode': 'KWT'}]",QuantitativeValue,1985.0,CMQ,,,,QuantitativeValue,133.0,BHP,,,Szary,,,,https://prod.pictures.autoscout24.net/dealer-info/24472719-original-7079be62-ff04-470c-846d-e609746bde4b.jpg/resize/200x100%3E/quality/90,5.0,,
0,Offer,6000,EUR,UsedCondition,InStock,GLE,382,,,,,,,,,Car,Saab 900,https://prod.pictures.autoscout24.net/listing-images/f832419a-d787-42c9-9cec-0d754e3bed8d_b47b953a-3083-4138-80c5-5f2f5286b854.jpg/1280x960.webp,Saab,900,Brąz,Pozostałe,f832419a-d787-42c9-9cec-0d754e3bed8d,1980-03-01,Na przednie koła,Manualna,5.0,5.0,QuantitativeValue,165000,KMT,Pozostałe,,EnergyConsumptionDetails,Euro 6d,Euro 1,,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 118, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 87, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1985, 'unitCode': 'CMQ'}}]",,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 118, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 87, 'unitCode': 'KWT'}]",QuantitativeValue,1985.0,CMQ,,,,QuantitativeValue,118.0,BHP,,,Czerwony,,,,,4.0,,
0,Offer,6000,EUR,UsedCondition,InStock,4p 2.0i,383,,,,,,,,,Car,Saab 900,https://prod.pictures.autoscout24.net/listing-images/b6c2602d-53b1-4e26-a328-7b59930172ec_9b54a899-790f-48c4-bb91-1c3b13f2db78.jpg/1280x960.webp,Saab,900,Czarny,Pozostałe,b6c2602d-53b1-4e26-a328-7b59930172ec,1988-04-01,,Manualna,4.0,5.0,QuantitativeValue,170000,KMT,materiał,2.0,EnergyConsumptionDetails,Euro 6d,Euro 1,,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 118, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 87, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1985, 'unitCode': 'CMQ'}}]",200.0,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 118, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 87, 'unitCode': 'KWT'}]",QuantitativeValue,1985.0,CMQ,,,,QuantitativeValue,118.0,BHP,,,Brązowy,QuantitativeValue,1.0,l/100km,,5.0,,
0,Offer,5990,EUR,UsedCondition,InStock,9-3 2.0 T Vector TÜV NEU~EURO 4 ~ Grüneplakette~,384,AutoDealer,+49 (0)4181 - 2954002,Autohalle Hollenstedt Buchholz i.d.N.,PostalAddress,Maurerstraße 16,Buchholz i.d.N,21244,DE,Car,Saab 93,https://prod.pictures.autoscout24.net/listing-images/414d45e7-90c4-45ff-8e43-47a1ab98a8fe_05cfc84f-85b2-4ed5-86bc-b909f416d6f4.jpg/1280x960.webp,Saab,93,Niebieski,Limuzyna,414d45e7-90c4-45ff-8e43-47a1ab98a8fe,2002-12-01,Na przednie koła,Manualna,4.0,5.0,QuantitativeValue,167000,KMT,skóra czesciowa,4.0,EnergyConsumptionDetails,Euro 6d,Euro 1,,"[{'@type': 'EngineSpecification', 'fuelType': 'Super 95', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 175, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 129, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1985, 'unitCode': 'CMQ'}}]",231.0,EngineSpecification,Super 95,"[{'@type': 'QuantitativeValue', 'value': 175, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 129, 'unitCode': 'KWT'}]",QuantitativeValue,1985.0,CMQ,,,,QuantitativeValue,175.0,BHP,,,Czarny,QuantitativeValue,9.5,l/100km,https://prod.pictures.autoscout24.net/dealer-info/29461780-original-0ddb6497-d5c6-47bb-af36-3b0f44fc5b75.jpg/resize/200x100%3E/quality/90,5.0,,
0,Offer,1950,EUR,UsedCondition,InStock,2.0i Turbo Cabrio SE,385,,,,,,,,,Car,Saab 9-3,https://prod.pictures.autoscout24.net/listing-images/6282ce65-e9b5-424f-9f45-8d72e954fe61_42c64748-44e7-4449-ad66-5b6698d37fa0.jpg/1280x960.webp,Saab,9-3,Srebrny,Kabriolet,6282ce65-e9b5-424f-9f45-8d72e954fe61,1999-06-01,,Manualna,2.0,4.0,QuantitativeValue,213000,KMT,skóra,,EnergyConsumptionDetails,Euro 6d,Euro 1,,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 200, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 147, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1985, 'unitCode': 'CMQ'}}]",,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 200, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 147, 'unitCode': 'KWT'}]",QuantitativeValue,1985.0,CMQ,,,,QuantitativeValue,200.0,BHP,,,Czarny,QuantitativeValue,9.8,l/100km,,5.0,,
0,Offer,3900,EUR,UsedCondition,InStock,2.3t 162kW -KLIMA-Leder-TÜV 08-23,386,AutoDealer,+49 (0)2261 - 9179040,Baydoun GmbH,PostalAddress,Wiedenest Str. 2,Bergneustadt,51702,DE,Car,Saab 9-5,https://prod.pictures.autoscout24.net/listing-images/04017332-9efa-4d89-a79d-5ce375ed1baf_6c863f53-5905-435b-90ee-a0825b8cd334.jpg/1280x960.webp,Saab,9-5,Srebrny,Limuzyna,04017332-9efa-4d89-a79d-5ce375ed1baf,2006-10-01,,Manualna,4.0,5.0,QuantitativeValue,215000,KMT,skóra,2.0,EnergyConsumptionDetails,Euro 6d,Euro 1,EURO4,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 220, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 162, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 2290, 'unitCode': 'CMQ'}}]",213.0,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 220, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 162, 'unitCode': 'KWT'}]",QuantitativeValue,2290.0,CMQ,,,,QuantitativeValue,220.0,BHP,,,Czarny,QuantitativeValue,8.9,l/100km,https://prod.pictures.autoscout24.net/dealer-info/21386621-original-c3d2854e-9d34-4d9e-883f-2287e98e4b66/resize/200x100%3E/quality/90,,,
0,Offer,22500,EUR,UsedCondition,InStock,lll sport,387,,,,,,,,,Car,Saab Sonett,https://prod.pictures.autoscout24.net/listing-images/68eb0507-7237-46d0-8f7c-aff0f167ede2_503aaac7-1c20-4862-85ed-14dfbf03b24b.jpg/1280x960.webp,Saab,Sonett,Niebieski,Sportowy (Coupe),68eb0507-7237-46d0-8f7c-aff0f167ede2,1972-02-01,Na przednie koła,Manualna,2.0,2.0,QuantitativeValue,95000,KMT,skóra,4.0,EnergyConsumptionDetails,Euro 6d,Euro 1,EURO1,"[{'@type': 'EngineSpecification', 'fuelType': 'Super Plus 98', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 68, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 50, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1700, 'unitCode': 'CMQ'}}]",200.0,EngineSpecification,Super Plus 98,"[{'@type': 'QuantitativeValue', 'value': 68, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 50, 'unitCode': 'KWT'}]",QuantitativeValue,1700.0,CMQ,,,,QuantitativeValue,68.0,BHP,,,Czarny,QuantitativeValue,10.0,l/100km,,4.0,,
0,Offer,12000,EUR,UsedCondition,InStock,9000 cde,388,,,,,,,,,Car,Saab 9000,https://prod.pictures.autoscout24.net/listing-images/1dfec7a9-9c2d-447c-8b3b-d5aec9e11311_b2f49832-87e1-43da-95bb-d94936aa95f1.jpg/1280x960.webp,Saab,9000,Biały,Limuzyna,1dfec7a9-9c2d-447c-8b3b-d5aec9e11311,1994-05-01,Na przednie koła,,5.0,5.0,QuantitativeValue,160000,KMT,skóra,1.0,EnergyConsumptionDetails,Euro 6d,Euro 1,,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 200, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 147, 'unitCode': 'KWT'}]}]",,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 200, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 147, 'unitCode': 'KWT'}]",,,,,,,QuantitativeValue,200.0,BHP,,,Czarny,,,,,5.0,,
0,Offer,4500,EUR,UsedCondition,InStock,2.3 ts Aero,389,,,,,,,,,Car,Saab 9-5,https://prod.pictures.autoscout24.net/listing-images/4dc7d40f-2ba3-4b1b-a328-ff97ed878b95_763ca78c-7697-40a3-92e7-225742d6747b.jpg/1280x960.webp,Saab,9-5,Srebrny,Limuzyna,4dc7d40f-2ba3-4b1b-a328-ff97ed878b95,2000-06-01,,Manualna,4.0,5.0,QuantitativeValue,190000,KMT,,,EnergyConsumptionDetails,Euro 6d,Euro 1,,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 230, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 169, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 2290, 'unitCode': 'CMQ'}}]",,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 230, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 169, 'unitCode': 'KWT'}]",QuantitativeValue,2290.0,CMQ,,,,QuantitativeValue,230.0,BHP,,,,QuantitativeValue,9.5,l/100km,,,,
0,Offer,8900,EUR,UsedCondition,InStock,V4 Sportausstattung,390,,,,,,,,,Car,Saab 96,https://prod.pictures.autoscout24.net/listing-images/ef4a1b02-da64-4e35-80b5-1476c3db5e61_183c1178-18b7-46a7-bf89-b34ac4dcde59.jpg/1280x960.webp,Saab,96,Biały,Sportowy (Coupe),ef4a1b02-da64-4e35-80b5-1476c3db5e61,1979-06-01,Na przednie koła,Manualna,3.0,4.0,QuantitativeValue,42000,KMT,materiał,2.0,EnergyConsumptionDetails,Euro 6d,Euro 1,,"[{'@type': 'EngineSpecification', 'fuelType': 'Super 95', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 68, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 50, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1500, 'unitCode': 'CMQ'}}]",,EngineSpecification,Super 95,"[{'@type': 'QuantitativeValue', 'value': 68, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 50, 'unitCode': 'KWT'}]",QuantitativeValue,1500.0,CMQ,,,,QuantitativeValue,68.0,BHP,,,Zielony,,,,,4.0,,
0,Offer,14900,EUR,UsedCondition,InStock,Sedán 2.0TTiD Vector,391,,,,,,,,,Car,Saab 9-5,https://prod.pictures.autoscout24.net/listing-images/cb35d78d-03dc-4b07-ab8d-5e1074c6a7a2_d995c0bd-ea56-4147-93c4-4f711b1ae9a5.jpg/1280x960.webp,Saab,9-5,Biały,Limuzyna,cb35d78d-03dc-4b07-ab8d-5e1074c6a7a2,2011-01-01,Na przednie koła,Manualna,4.0,5.0,QuantitativeValue,89000,KMT,skóra czesciowa,2.0,EnergyConsumptionDetails,Euro 6d,Euro 1,,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 190, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 140, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1956, 'unitCode': 'CMQ'}}]",,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 190, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 140, 'unitCode': 'KWT'}]",QuantitativeValue,1956.0,CMQ,,,,QuantitativeValue,190.0,BHP,,,Czarny,QuantitativeValue,5.3,l/100km,,6.0,,
0,Offer,19950,EUR,UsedCondition,InStock,Cabriolet 2.0t Vector | Rijklaar incl 12 mnd Bovag,392,AutoDealer,+31 (0)514 - 788107,Auto Schaap,PostalAddress,Riensingel 9,LEMMER,8531 GH,NL,Car,Saab 9-3,https://prod.pictures.autoscout24.net/listing-images/c3894a1b-81ea-4827-937b-4067554ffa5f_2851dd52-dedb-4a42-80a5-4a40692dfff9.jpg/1280x960.webp,Saab,9-3,Szary,Kabriolet,c3894a1b-81ea-4827-937b-4067554ffa5f,2009-09-01,Na przednie koła,Manualna,2.0,4.0,QuantitativeValue,70570,KMT,skóra,,EnergyConsumptionDetails,Euro 6d,Euro 1,,"[{'@type': 'EngineSpecification', 'fuelType': 'Super 95', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 175, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 129, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1998, 'unitCode': 'CMQ'}}]",0.0,EngineSpecification,Super 95,"[{'@type': 'QuantitativeValue', 'value': 175, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 129, 'unitCode': 'KWT'}]",QuantitativeValue,1998.0,CMQ,,,,QuantitativeValue,175.0,BHP,,,Beżowy,QuantitativeValue,7.8,l/100km,https://prod.pictures.autoscout24.net/dealer-info/9627-original-68af8d1d-e419-427d-90b9-d98931a1b8f4/resize/200x100%3E/quality/90,6.0,,
